NodeCount;PathLength;SimCnt;CompileTime;KeyGenerationTime;EncryptionTime;ExecutionTime;DecryptionTime;ReferenceExecutionTime;Mse
40;89;0.3342480003993842;4.015.682.299.996.110;2.294.877.600.070.320;3.736.475.000.550.850;12.500.885.000.008.500;2.413.741.999.589.540;3,05E+06;
40;90;0.37896999947406584;3.886.667.499.955.360;24.205.271.000.028.000;37.173.999.999.140.500;12.554.679.999.993.800;25.833.279.996.732.000;8,31E+05;
40;91;0.30805400001554517;3.996.889.000.063.670;23.012.527.999.526.300;37.013.270.002.717.000;12.430.525.999.661.700;24.263.889.999.929.200;5,78E+05;
40;92;0.3330290001031244;39.932.060.999.490.200;2.299.884.799.958.810;3.697.647.000.080.900;12.434.354.000.106.300;2.410.404.999.864.110;8,12E+05;
40;93;0.4612119992088992;38.119.808.999.908.800;2.325.696.300.067.640;37.537.319.994.953.500;12.559.472.999.782.800;2.494.686.999.853.000;1,77E+07;
40;94;0.3570400003809482;4.028.546.900.008.220;2.296.960.700.005.000;37.092.660.004.418.500;12.442.398.000.530.300;2.410.292.000.604.380;2,39E+07;
40;95;0.3210439999747905;39.284.311.000.301.300;2.322.612.499.938.250;37.287.810.000.634.600;12.591.783.999.596.300;27.226.860.001.974.200;3,74E+06;
40;96;0.3707819996634498;3.851.109.099.923.630;2.353.911.499.994.860;37.842.109.995.835.900;12.621.937.999.938.300;2.407.463.000.054.120;6,16E+05;
40;97;0.3786959996432415;3.955.654.899.982.610;23.098.650.999.600.000;36.383.099.995.873.600;12.425.951.999.830.400;2.367.041.000.070.450;2,14E+07;
40;98;0.42287399992346764;3.676.766.900.025.540;2.426.421.299.969.660;42.410.309.997.649.100;12.742.212.999.910.400;2.482.871.000.211.160;5,61E+05;
40;99;0.3709379998326767;3.961.542.900.015.040;23.049.250.000.440.200;3.696.042.000.228.770;1.234.275.700.062.420;2.413.397.000.054.820;6,70E+05;
40;100;0.3347470001244801;3.657.917.300.006.370;22.921.054.000.107.600;37.708.669.997.300.600;124.292.560.003.596;2.447.537.999.614.720;6,26E+05;
40;101;0.3209979995517642;3.752.317.800.081.070;233.560.540.000.326;37.533.539.998.548.800;12.513.691.000.094.600;2.415.445.000.224.280;2,55E+05;
40;102;0.4685849999077618;3.826.694.300.005.320;23.008.313.999.525.800;369.835.499.986.948;12.472.754.000.555.100;24.751.459.995.968.600;2,99E+07;
40;103;0.26675499975681305;3.892.387.100.040.650;26.991.763.000.296.400;39.175.020.001.493.900;13.809.582.999.783.700;2.922.512.000.623.100;1,85E+06;
40;104;0.35363499955565203;3.925.419.899.951.520;23.338.703.000.263.100;39.835.469.997.342.400;12.531.544.000.012.200;247.662.199.944.898;6,70E+05;
40;105;0.3253759996368899;37.084.254.000.546.900;22.973.899.000.135.100;3.694.455.999.720.950;12.382.126.000.375.100;24.509.579.998.266.400;2,42E+07;
40;106;0.3498290006973548;4.007.363.699.929.550;22.909.614.999.662.100;36.968.619.997.423.900;12.420.192.000.718.000;26.036.119.998.025.200;2,70E+07;
40;107;0.3762300002563279;3.886.763.200.080.160;23.865.051.999.564.400;3.766.148.999.602.590;12.650.749.999.920.600;24.597.060.000.814.900;5,23E+05;
40;108;0.40146800074580824;37.983.442.999.575.300;23.206.156.000.014.700;38.448.469.995.273.600;12.467.789.999.391.200;24.430.889.998.257.000;6,99E+05;
40;109;0.3637929994511069;37.984.585.000.231.100;22.994.952.999.397.300;37.032.319.996.797.000;12.428.807.999.640.400;2.476.723.999.279.780;1,57E+07;
40;110;0.4946170001858263;37.196.189.000.496.800;23.455.976.999.684.900;36.950.209.996.575.700;1.248.113.099.973.120;25.323.920.008.304.400;2,73E+07;
40;111;0.38037800004531164;3.711.327.299.970.430;22.899.176.999.999.300;36.946.620.002.709.000;12.459.629.000.659.300;2.400.826.999.291.890;1,73E+07;
40;112;0.42840600053750677;3.975.845.000.059.050;230.290.800.000.148;370.015.400.039.847;12.478.921.000.365.500;24.064.019.999.059.300;7,59E+05;
40;113;0.3678230004879879;38.164.153.000.252.500;22.963.235.000.133.800;37.098.149.996.381.800;12.580.757.999.785.400;24.984.349.993.246.700;2,80E+07;
40;114;0.2715620003073127;3.665.756.999.998.840;23.366.384.999.462.700;37.443.359.997.269;12.450.119.000.277.400;25.875.210.003.505.300;6,68E+04;
40;115;0.34068799959641183;3.797.509.000.014.540;2.314.223.800.021.860;3.860.196.999.994.510;12.909.250.999.655.300;2.377.245.000.388.930;6,56E+05;
40;116;0.35353400016902015;3.686.691.799.975.960;23.117.112.000.363.700;37.239.789.999.148.300;1.246.731.099.945.460;25.132.900.000.244.200;3,07E+07;
40;117;0.3727510002136114;40.048.537.999.609.800;24.373.491.000.005.700;3.742.011.000.213.090;12.431.416.000.254.100;24.709.319.995.963.500;9,08E+04;
40;118;0.4937590001645731;37.664.236.000.637.100;2.385.499.100.000.740;3.938.877.999.644.310;12.757.538.000.187.100;24.259.350.002.466.800;3,53E+07;
40;119;0.4759600005854736;38.566.258.999.708.200;2.309.605.200.025.540;3.704.562.999.701.010;12.535.131.999.356.900;2.452.301.999.255.720;1,37E+07;
40;120;0.38500200025737286;3.690.285.500.033.490;2.320.477.699.959.150;37.176.209.998.506.200;12.665.399.999.605.100;2.701.558.999.433.470;2,07E+06;
40;121;0.3697930005728267;39.181.993.999.591.200;23.157.665.000.326.200;394.232.100.006.775;12.869.572.999.989.000;26.367.350.001.237.300;1,12E+07;
40;122;0.1981920004254789;4.115.825.899.953.050;22.969.587.000.261.500;3.744.100.000.403.700;12.446.356.000.509.600;24.716.110.001.463.600;8,23E+05;
40;123;0.4933039999741595;3.679.448.000.002.590;2.316.221.000.000.950;3.696.585.999.932.720;1.234.474.200.009.570;24.400.270.003.752.600;1,68E+07;
40;124;0.38925900025787996;3.722.514.000.037.330;22.875.758.999.362.000;3.676.244.000.416.770;12.459.004.999.982.400;24.578.630.000.178.200;9,44E+05;
40;125;0.48656999933882616;3.852.251.000.080.280;23.269.806.999.451.200;37.177.439.999.140.900;12.426.303.000.211.100;2.492.853.000.148.890;1,97E+06;
40;126;0.416482999753498;39.262.925.000.002.700;2.325.030.700.012.570;37.267.970.001.266.800;12.416.790.999.850.400;24.962.690.004.031.100;6,28E+05;
40;127;0.3307779998067417;3.936.698.600.045.920;2.291.917.000.002.280;370.666.899.925.709;12.432.182.000.338.700;23.651.889.996.472.100;8,69E+05;
40;128;0.33565599915164057;39.846.526.000.474.100;23.270.990.000.128.200;37.061.270.004.414.800;12.419.982.999.745.100;2.423.214.999.907.940;2,28E+07;
40;129;0.3408880002098158;3.886.017.000.058.920;23.897.565.999.504.800;38.067.529.994.805.200;1.267.469.100.002.920;24.080.410.003.080.000;1,03E+07;
40;130;0.2951830001620692;39.401.164.000.082.600;2.286.098.700.005.820;36.470.220.002.229.300;12.430.155.999.936.600;2.366.001.000.154.930;1,18E+07;
40;131;0.4855460001635947;380.652.479.998.389;22.927.644.999.981.500;37.034.739.998.489.300;12.448.880.999.727.400;249.078.799.970.448;1,20E+07;
40;132;0.3356970000822912;36.763.920.999.874.200;23.114.927.999.813.500;36.838.440.000.792.600;12.373.284.999.739.500;24.631.810.001.665.100;4,31E+07;
40;133;0.3575870005079196;37.518.043.000.090.900;23.585.945.999.911.900;3.847.189.999.760.300;1.256.358.399.950.840;24.160.650.000.339.900;7,44E+05;
40;134;0.28242700045666425;3.820.916.199.947.530;2.304.026.499.950.850;37.006.769.998.697.500;12.432.792.999.788.900;2.477.052.000.358.520;7,00E+05;
40;135;0.356065999767452;3.891.236.300.023.590;25.232.576.000.234.900;37.533.779.996.010.700;12.521.353.999.545.600;25.073.360.002.352.200;1,26E+07;
40;136;0.38925299941183766;4.012.380.899.985.140;22.965.512.999.689.900;37.075.410.000.397.800;12.462.196.999.877.000;24.298.719.999.933.300;4,43E+06;
40;137;0.3690129997266922;40.414.310.000.414.800;2.313.729.199.977.380;37.183.979.993.642.400;12.418.446.999.618.000;24.548.780.002.078.200;1,44E+07;
40;138;0.44265899941819953;3.911.507.399.971.010;23.093.214.000.255.100;37.132.500.001.462.100;12.385.125.000.037.000;24.651.120.002.090.400;9,05E+05;
40;139;0.42050199954246636;38.718.372.999.937.800;2.363.842.700.015.080;3.836.025.999.589.760;12.445.811.000.361.500;23.717.730.000.498.700;1,18E+06;
40;140;0.4875900003753486;37.634.754.000.464.400;23.690.130.000.431.900;39.802.949.995.646.400;12.639.167.999.623.100;24.201.279.993.576.400;1,41E+05;
40;141;0.35790199945040513;37.491.824.999.960.900;23.187.830.000.097.100;3.702.708.000.673.730;12.849.317.000.473.000;25.215.530.004.061.200;9,11E+05;
40;142;0.42059300085384166;4.003.963.400.009.520;2.304.634.900.065.130;3.700.342.000.229.280;12.436.064.000.212.300;2.372.705.999.732.710;1,00E+07;
40;143;0.3802189994530636;41.900.537.999.936.200;23.224.902.000.038.100;4.015.178.999.907.220;15.129.536.999.666.000;27.714.289.999.494.200;8,31E+04;
40;144;0.300147000416473;3.819.505.699.993.890;2.288.119.300.010.290;3.751.397.999.621.980;12.425.142.000.211.000;2.457.248.999.235.160;1,07E+07;
40;145;0.30639600026916014;35.375.088.000.364.400;23.368.555.000.160.900;37.221.739.994.492.900;12.453.296.000.785.400;237.917.300.000.845;7,22E+03;
40;146;0.49259899969911203;3.703.889.900.043.570;23.069.459.999.533.100;37.020.590.007.159.600;12.469.852.000.322.100;2.514.318.000.066.850;6,45E+05;
40;147;0.384158000088064;3.727.887.200.057.010;22.946.384.000.533.700;3.696.863.999.721.240;12.478.511.999.688.600;24.746.659.992.160.800;1,05E+07;
40;148;0.4255459998603328;3.912.138.399.937.240;234.539.399.998.539;38.271.229.996.098.500;12.528.101.000.498.200;24.424.949.997.410.200;6,84E+05;
40;149;0.34891699942818377;3.783.571.900.021.340;23.196.786.999.506.000;37.768.140.000.480.300;12.408.696.999.955.200;24.796.919.997.243.000;3,73E+06;
40;150;0.5033840006944956;377.496.200.007.954;23.725.011.000.351.500;37.546.300.000.030.800;12.779.550.999.766.700;2.503.261.000.128.980;6,31E+05;
40;151;0.35101199955533957;3.923.605.999.989.370;23.743.402.999.571.100;38.515.570.004.165.000;12.473.240.999.497.600;23.772.230.006.215.900;1,67E+06;
40;152;0.38554300044779666;37.486.535.999.960.300;23.156.544.000.812.500;3.716.778.999.660.160;12.415.119.999.786.800;24.718.349.995.964.600;7,41E+05;
40;153;0.41362699994351715;3.871.057.000.014.840;22.953.482.000.048.000;3.690.495.000.228.110;12.445.587.000.001.900;2.407.445.000.244.470;6,53E+05;
40;154;0.47547899976052577;40.484.764.000.211.700;23.138.096.000.366.200;37.068.319.998.070.300;12.514.025.999.735.100;2.418.220.000.436.120;1,66E+07;
40;155;0.43269700017845025;3.809.634.699.973.680;2.291.596.099.985.320;37.142.490.000.405.800;12.473.245.999.899.500;2.528.367.999.730.100;6,71E+05;
40;156;0.317545000143582;3.834.273.500.069.680;2.356.671.699.999.420;37.110.990.006.112.800;1.245.249.200.019.310;24.061.260.000.962.600;2,11E+07;
40;157;0.42478500017750775;39.550.534.000.227.300;2.308.677.000.019.080;3.715.695.000.209.960;12.576.498.000.271.300;23.642.819.996.894.100;1,80E+07;
40;158;0.3667780001705978;380.685.000.000.085;2.346.287.199.998.180;3.902.832.000.676.420;1.242.560.099.944.960;246.955.100.010.382;9,54E+05;
40;159;0.4376240003693965;3.753.392.600.083.310;23.315.788.000.218.100;36.759.039.994.649.300;12.457.249.000.362.900;24.027.640.001.804.600;4,19E+06;
40;160;0.46738599939999403;3.793.552.099.978.110;23.068.688.999.956.000;37.246.910.005.706.000;1.245.023.499.996.020;2.421.334.999.780.810;8,84E+05;
40;161;0.4173779998382088;3.953.853.200.073.350;2.304.075.399.933.930;3.706.464.000.060.800;1.242.918.899.970.390;24.668.099.995.324.100;1,05E+08;
40;162;0.43120600003021536;3.983.059.799.975.300;23.784.007.000.358.500;37.464.380.002.347.700;12.487.744.999.816.600;2.474.522.999.364.120;8,65E+05;
40;163;0.37727600010839524;3.937.444.199.982.560;22.970.068.999.711.600;36.911.780.007.358.100;12.444.967.999.726.900;23.668.280.000.492.800;7,34E+05;
40;164;0.33359099961671745;3.769.915.900.011.250;22.924.950.999.367.800;37.023.380.000.391.600;12.501.581.999.458.700;24.843.990.004.228.500;6,90E+05;
40;165;0.3494299999147188;3.897.739.599.960.910;24.199.478.000.809.900;37.240.669.998.936.900;12.457.959.999.665.000;2.467.985.000.293.990;2,45E+07;
40;166;0.395768000089447;3.825.366.999.990.360;2.305.869.200.063.170;3.635.416.999.713.920;1.258.015.700.022.950;2.380.437.000.283.560;1,77E+07;
40;167;0.35244799983047415;3.712.163.799.991.680;22.983.582.000.051.600;3.709.822.000.018.900;1.241.422.800.012.510;2.466.079.000.441.820;1,13E+07;
40;168;0.34947800031659426;3.830.869.600.005.820;22.967.086.999.415.100;370.919.800.025.149;12.581.022.000.631.400;24.013.459.997.149.700;9,73E+05;
40;169;0.4937960002280306;38.161.848.999.152.400;23.483.623.000.174.700;3.901.064.999.809.020;12.701.233.000.370.800;2.470.202.999.575.120;2,44E+07;
40;170;0.2923239999290672;38.736.411.000.172.600;23.338.617.000.263.100;3.724.297.999.724.510;1.243.589.699.970.470;2.411.720.000.054.620;5,98E+07;
40;171;0.3273699994679191;3.757.975.199.914.650;24.208.787.999.668.800;37.158.170.007.387.500;12.492.136.999.753.700;2.485.151.999.280.780;9,12E+05;
40;172;0.3802210003414075;4.021.066.799.941.760;23.630.640.999.726.800;3.806.717.000.770.730;12.667.984.000.472.600;24.163.879.998.013.700;6,47E+05;
40;173;0.31461199978366494;3.767.744.600.008.880;2.356.957.899.974.070;4.227.989.999.890.260;12.559.816.999.782.900;24.901.390.006.561.900;1,36E+07;
40;174;0.38326100002450403;3.754.195.800.047.450;24.018.965.000.323.000;38.079.030.000.517.300;12.584.504.999.722.400;25.529.810.000.080.000;2,77E+07;
40;175;0.2758959999482613;39.021.845.999.741.300;2.355.971.400.083.940;3.742.972.000.509.320;12.411.371.000.780.400;24.265.900.001.410.000;6,69E+06;
40;176;0.37440899995999644;40.984.821.999.700.200;2.309.069.900.002.210;37.201.220.002.316.400;12.416.976.000.167.700;2.411.217.999.906.510;8,89E+05;
40;177;0.42817500070668757;38.376.663.999.770.200;23.035.573.000.015.500;3.714.620.999.744.510;12.442.233.000.001.500;2.488.263.000.486.760;1,06E+07;
40;178;0.3487229996608221;38.998.062.999.780.800;22.814.871.999.798.900;37.031.809.997.642.900;12.436.717.999.662.500;24.413.270.002.696.600;6,28E+06;
40;179;0.4169909998381627;3.845.130.199.988.480;2.313.295.600.015.400;37.273.120.005.920.600;1.243.237.400.012.730;24.080.630.000.753.400;7,69E+04;
40;180;0.4493989999900805;37.040.428.000.182.100;23.088.439.000.275.600;37.236.179.996.398.200;12.351.679.999.483.100;24.074.709.999.695.100;8,98E+05;
40;181;0.4221760000291397;40.314.992.000.276.100;23.199.955.000.563.900;3.749.939.000.044.830;12.831.480.000.386.300;24.536.339.997.212.000;4,12E+06;
40;182;0.3133999998681247;3.975.785.599.959.630;2.299.813.100.034.950;37.044.199.998.490.500;12.463.432.999.538.700;2.451.917.999.678.690;8,57E+05;
40;183;0.29645399990840815;3.850.393.999.982.770;22.883.008.000.462.700;3.688.269.000.122.090;1.240.055.400.012.350;2.471.053.000.590.470;8,04E+05;
40;184;0.4145520006204606;3.810.560.799.956.870;2.429.751.099.953.130;3.783.226.000.450.660;12.942.190.999.638.100;24.459.349.997.414.300;6,07E+05;
40;185;0.3631079998740461;37.977.470.000.441.800;2.290.541.300.044.420;37.092.999.991.727.900;12.425.020.000.591.700;2.486.627.000.507.720;9,75E+04;
40;186;0.47255099980247905;3.810.876.100.033.050;23.407.134.000.080.900;3.872.506.999.869.070;12.640.810.999.982.900;2.402.101.000.370.740;1,08E+06;
40;187;0.45675099954678444;36.258.136.000.469.600;253.775.940.000.196;39.803.830.004.530.000;12.770.936.000.379.100;2.495.052.000.085.700;5,43E+05;
40;188;0.2671209995241952;4.010.314.199.967.970;231.562.250.000.934;37.581.040.005.534.300;12.602.879.999.576.500;2.508.562.000.002.710;9,87E+05;
40;189;0.34546200004115235;37.675.521.999.517.500;2.282.548.899.984.240;3.685.244.999.360.290;1.235.564.200.032.960;24.405.090.007.348.900;2,23E+05;
40;190;0.37718899966421304;3.851.069.099.982.850;2.307.399.900.018.930;371.581.800.027.343;12.461.188.000.088.400;2.374.891.000.727.070;1,18E+07;
40;191;0.2666080008566496;391.893.149.999.305;23.400.170.000.059.000;3.748.671.000.721.510;12.708.308.000.583.200;24.655.930.001.244.900;1,55E+07;
40;192;0.3255060000810772;4.008.829.899.976.260;2.325.856.700.008.440;38.237.369.999.478.600;12.811.321.999.834.000;246.030.900.052.574;7,55E+05;
40;193;0.3798540001298534;4.140.284.999.994.030;2.309.934.200.002.310;38.672.299.997.415.300;12.455.971.999.770.500;2.458.314.000.250.530;2,00E+07;
40;194;0.3050089999305783;3.776.914.999.980.360;2.342.975.800.002.020;38.020.669.999.241.300;12.698.020.999.778.200;2.470.945.999.448.300;3,68E+06;
40;195;0.3673820001495187;39.145.164.999.354.100;24.031.564.999.859.200;38.142.949.997.563.800;12.784.535.000.719.100;2.876.208.000.088.800;1,76E+07;
40;196;0.36828999964200193;3.885.068.500.039.770;23.485.321.000.407.500;3.707.841.000.505.140;1.241.339.100.033.650;24.351.430.001.843.200;9,48E+05;
40;197;0.3703050006151898;38.765.192.999.562.700;23.052.497.999.742.600;3.706.815.999.976.240;1.241.775.200.014.670;24.118.060.000.546.300;8,81E+05;
40;198;0.3656389999378007;3.751.618.200.021.760;2.316.676.800.001.000;37.088.139.997.649.700;12.412.790.999.405.800;246.454.099.942.639;8,79E+05;
40;199;0.35044200012634974;3.824.806.700.049.520;23.229.741.999.784.800;36.841.109.995.293.600;12.484.429.999.858.500;23.714.899.998.594.700;2,02E+06;
40;200;0.3072790004807757;3.606.595.799.919.880;2.373.866.200.014.160;3.733.654.999.450.660;12.452.822.000.341.200;2.506.611.999.706.360;1,03E+07;
40;201;0.4574040003717528;3.891.379.600.008.800;23.105.938.999.833.500;36.561.169.999.913.500;12.499.477.999.881.400;24.081.559.995.465.700;2,69E+07;
40;202;0.4595359996528714;3.941.049.100.012.600;23.472.223.999.306.100;36.802.119.993.808.400;12.528.786.000.075.300;2.369.859.000.282.300;7,54E+05;
40;203;0.3826360007224139;3.972.232.299.929.600;2.297.265.899.960.620;3.899.352.999.724.210;1.245.538.600.051.070;2.411.664.999.272.030;1,38E+07;
40;204;0.40364600044995314;37.193.004.000.073.400;22.986.404.999.755.900;3.667.990.999.929.310;1.245.830.800.053.220;2.505.716.000.086.970;6,58E+05;
40;205;0.29011200058448594;37.895.715.000.558.900;2.372.022.600.047.780;37.452.209.999.173.600;12.500.191.000.071.900;23.735.579.998.174.200;5,37E+05;
40;206;0.3093330005867756;3.603.658.099.927.990;230.376.220.006.292;38.677.880.002.069.200;13.447.125.999.846.300;2.489.514.000.444.610;2,47E+05;
40;207;0.34617300025274744;394.305.190.002.342;22.852.305.000.014.800;37.175.339.994.064.400;1.293.145.599.993.290;2.497.899.999.980.290;6,32E+05;
40;208;0.3457769998931326;37.818.707.000.042.100;22.716.954.000.316.000;3.689.115.999.804.920;12.442.977.000.318.900;2.426.009.999.908.270;7,56E+04;
40;209;0.3042620000996976;385.260.709.999.784;22.961.857.999.689.500;37.232.829.999.993.500;134.288.369.999.922;27.613.570.000.539.700;5,70E+05;
40;210;0.3573379999579629;3.892.520.499.994.130;24.214.706.000.748.200;37.178.279.999.352.500;12.442.011.000.530.300;24.761.140.002.738.100;4,38E+06;
40;211;0.4030169993711752;37.505.840.999.983.700;2.281.491.099.984.120;4.231.788.999.277.340;12.540.603.999.696.000;2.370.781.000.536.220;3,11E+07;
40;212;0.37719699957960984;38.630.719.000.138.900;2.336.042.200.022.340;37.370.860.000.009.900;12.497.667.999.923.500;2.491.819.000.169.920;3,16E+07;
40;213;0.35475599997880636;4.082.771.200.046.400;23.134.334.000.133.000;3.729.833.000.761.570;12.430.525.999.661.700;24.467.050.006.933.200;1,62E+07;
40;214;0.4750280004373053;3.953.961.899.969.720;2.292.261.700.040.390;37.133.960.004.211.900;12.901.006.999.527.400;24.548.889.996.367.500;6,13E+05;
40;215;0.44033099948137533;37.507.576.000.280.000;2.313.750.000.030.260;3.638.506.000.243.060;12.496.166.999.881.000;2.412.455.999.547.090;6,91E+05;
40;216;0.4309350006224122;3.719.998.999.986.270;23.069.606.000.717.600;3.716.429.999.258.250;12.418.999.999.681.500;2.410.496.999.800.670;1,63E+07;
40;217;0.44551200062414864;377.660.799.995.283;23.682.133.999.500.300;3.757.051.999.855.320;13.109.860.999.975.300;24.597.559.995.527.200;8,34E+05;
40;218;0.3464680003162357;37.877.376.999.858.800;23.233.861.999.869.900;3.682.366.999.782.970;12.499.766.000.473.700;24.100.969.994.833.500;6,99E+05;
40;219;0.41722300011315383;3.884.731.800.008.010;22.900.193.000.168.600;3.705.033.000.187.540;12.451.442.000.383.300;2.461.733.999.552.960;1,17E+06;
40;220;0.39405500046996167;3.717.921.399.947.950;232.161.450.003.332;3.723.930.999.512.950;12.489.299.000.662.800;23.659.729.995.415.500;1,19E+07;
40;221;0.37779700051032705;37.717.002.000.135.800;2.327.811.999.930.410;3.718.929.000.569.910;12.501.119.000.262.400;2.496.731.999.599.430;4,38E+06;
40;222;0.36394600010680733;3.898.522.600.047.720;2.335.144.799.963.010;37.830.649.998.795.700;12.867.335.999.544.500;2.545.561.000.260.930;1,10E+07;
40;223;0.3663359993879567;3.901.988.199.959.300;23.196.910.000.478.900;37.151.329.997.868.700;12.420.533.000.295.100;237.194.199.962.687;1,21E+07;
40;224;0.34778200006257975;39.026.654.000.736.000;2.296.437.800.032.430;3.729.262.999.513.590;1.246.387.399.987.720;24.922.530.001.276.700;1,34E+07;
40;225;0.32093400022858987;3.819.085.200.029.800;2.301.711.299.969.610;36.990.509.997.849.500;12.738.035.000.438.600;24.398.180.003.117.800;3,69E+06;
40;226;0.41693599996506236;3.729.031.999.955.620;23.360.502.000.286.900;36.937.410.004.611.500;12.420.363.000.273.900;24.288.719.996.548.000;7,19E+05;
40;227;0.40177000028052134;3.796.576.799.959.430;23.554.441.000.669.600;37.090.670.002.726.200;12.584.071.000.674.100;25.184.579.999.404.300;2,03E+07;
40;228;0.34711299940681783;394.545.939.998.352;22.946.498.000.237.600;37.387.219.999.800.400;1.348.938.699.993.590;242.154.700.026.731;2,14E+07;
40;229;0.43147100041096564;37.659.490.999.431;23.138.881.999.329.800;3.703.053.000.208.450;1.260.631.100.012.680;24.605.919.998.066.300;1,28E+06;
40;230;0.4853210002693231;3.801.664.999.991.770;2.301.713.499.946.340;37.303.219.996.829.200;124.492.779.996.217;24.318.870.000.570.300;8,90E+05;
40;231;0.35924999974668026;3.922.711.799.987.150;23.384.735.000.036.000;3.636.000.000.369.670;12.416.962.000.315.800;2.397.456.999.460.700;1,08E+07;
40;232;0.36329799968370935;3.716.209.899.994.280;24.352.616.999.749.400;3.726.898.999.957.480;12.491.426.999.986.200;2.374.656.000.029.060;1,67E+07;
40;233;0.4248409995852853;3.900.757.900.009.920;22.878.230.000.060.200;36.632.720.002.671.700;12.464.151.999.665.700;24.062.370.002.866.300;3,43E+06;
40;234;0.40666899985808413;3.853.100.300.057.120;22.988.689.999.692.700;3.724.985.999.724.590;12.476.578.000.132.500;2.479.144.999.597.330;8,14E+05;
40;235;0.3453919998719357;3.881.509.700.022.430;23.116.312.000.638.500;37.109.100.003.362.900;12.408.668.000.716.700;23.647.870.002.605.400;8,10E+05;
40;236;0.3875980000884738;4.002.495.600.070.680;2.339.298.199.967.740;37.113.399.994.268.500;12.723.558.999.823.500;24.122.780.005.200.100;1,77E+07;
40;237;0.32847100010258146;36.987.761.999.625.900;23.290.604.000.067.100;37.393.580.005.300.400;12.934.888.000.017.900;24.824.090.005.495.200;8,16E+05;
40;238;0.3317159998914576;39.243.932.999.852.400;23.020.450.999.865.700;3.698.014.999.827.130;12.464.116.000.046.400;2.368.427.999.499.540;1,21E+07;
40;239;0.4390479998619412;3.936.831.600.003.640;2.296.760.900.026.120;37.823.860.002.390.500;13.694.809.999.833.500;24.339.110.004.802.900;6,59E+05;
40;240;0.3623059992605704;38.396.254.999.497.600;23.415.001.000.103.000;3.718.226.999.808.390;13.036.908.000.685.700;2.420.388.000.246.020;5,70E+05;
40;241;0.34957700063387165;37.714.805.000.177.800;232.015.470.000.988;36.997.070.001.234.500;12.425.210.000.401.400;24.278.490.000.142.400;8,65E+05;
40;242;0.5031110003983486;3.876.222.700.000.650;22.920.911.000.255.700;37.136.339.997.232.400;12.399.922.999.975.300;24.674.610.003.785.300;9,80E+04;
40;243;0.4122020000068005;3.728.133.099.957.630;22.919.681.000.530.500;3.705.005.000.483.650;125.046.420.007.493;2.477.819.999.512.570;6,78E+05;
40;244;0.3836679998130421;4.029.750.100.016.820;2.307.375.599.957.590;3.696.948.999.277.080;12.731.670.999.528.400;2.828.248.000.696.470;6,75E+05;
40;245;0.42989899975509616;3.802.268.600.065.870;23.409.003.999.404.300;37.966.660.001.984.500;12.562.836.999.677.500;24.636.010.002.723.100;9,55E+05;
40;246;0.3601650005293777;3.986.351.699.950.310;2.314.086.399.928.780;37.316.869.993.446.700;12.475.825.000.365.100;2.406.161.000.180.870;6,00E+05;
40;247;0.4828549999729148;3.869.613.999.995.630;23.502.144.999.838.400;38.365.760.001.397.500;12.769.202.000.527.000;23.828.319.999.665.800;1,47E+06;
40;248;0.3160619999107439;3.886.112.399.959.520;22.899.986.999.618.700;37.246.080.000.841.100;12.548.093.000.077.600;24.123.709.999.912.500;3,28E+06;
40;249;0.38358600068022497;3.679.463.200.023.740;23.092.209.999.958.800;37.148.409.992.369.100;12.467.622.999.793.000;24.071.670.004.559.500;7,03E+06;
40;250;0.302254000416724;3.790.358.200.058.100;23.016.496.000.309.400;3.713.711.000.273.170;13.130.420.000.379.600;25.214.480.001.523.000;1,13E+06;
40;251;0.33423700006096624;4.048.841.699.932.380;22.780.326.999.964.000;36.965.910.003.345.900;1.244.905.200.019.270;24.687.400.000.402.700;1,33E+07;
40;252;0.3825169997071498;372.813.430.003.589;2.289.214.299.980.810;3.715.359.999.659.990;12.477.549.999.857.700;24.055.080.002.653.900;7,77E+05;
40;253;0.33125099980679806;3.891.854.500.034.240;2.315.019.000.070.600;3.709.963.999.426.690;12.445.902.999.388.600;24.341.489.997.823.300;7,24E+05;
40;254;0.31429999944521114;4.078.642.999.957.080;23.203.301.999.274.100;38.934.550.002.522.800;12.575.892.999.848.200;24.963.220.002.973.600;1,67E+07;
40;255;0.38964200030022766;4.019.325.100.034.620;23.843.908.999.879.200;3.811.722.000.136.790;12.759.271.000.504.600;3.169.980.000.166.100;1,27E+06;
40;256;0.48652700024831574;3.991.846.200.005.960;22.876.538.999.298.600;36.734.719.997.184.500;1.258.295.600.018.750;23.744.609.998.175.200;7,44E+05;
40;257;0.41997900007118005;3.959.327.400.025.350;22.914.819.000.106.900;3.718.081.999.977.580;12.458.489.999.517.000;2.560.031.000.029.990;1,86E+07;
40;258;0.34992800010513747;3.866.302.300.048.110;23.042.969.999.551.100;36.867.729.995.719.800;12.567.776.999.276.200;2.483.264.999.682.430;9,12E+05;
40;259;0.37944599989714334;3.810.464.900.016.080;23.128.240.000.005.400;3.712.898.999.765.450;1.243.919.399.985.310;2.369.981.999.436.270;6,67E+05;
40;260;0.37471300038305344;39.131.336.000.536.900;23.151.843.999.585.200;36.421.720.005.819.200;12.500.494.000.050.800;241.018.900.032.941;7,01E+05;
