NodeCount;PathLength;SimCnt;CompileTime;KeyGenerationTime;EncryptionTime;ExecutionTime;DecryptionTime;ReferenceExecutionTime;Mse
40;70;0.4633449998436845;3.745.683.099.987.210;23.093.636.000.339.700;37.100.979.998.285.700;12.434.537.999.979.500;261.975.600.005.826;1,11E+07;
40;71;0.19438399976934306;387.042.759.994.074;22.808.178.000.559.500;3.717.216.000.040.930;12.314.030.000.197.800;24.785.859.995.972.700;8,93E+05;
40;72;0.3770339999391581;379.767.329.995.957;22.948.728.000.301.300;37.113.530.006.536.100;12.492.971.000.028.700;24.412.819.993.813.100;1,30E+06;
40;73;0.421896999796445;38.584.701.999.752.700;2.284.422.299.999.270;3.716.266.999.617.800;12.512.185.000.559.800;2.485.091.999.915.310;2,28E+06;
40;74;0.32600899976387154;3.940.444.999.989.260;22.919.142.999.853.600;371.624.499.985.046;12.464.733.999.877.300;2.501.921.000.657.600;1,11E+07;
40;75;0.2993120006067329;3.750.607.200.072.400;23.082.130.999.682.700;3.680.615.000.121.170;12.681.674.999.839.700;24.356.570.002.055.300;1,15E+07;
40;76;0.32740299957367824;39.244.705.999.408.300;22.807.274.999.649.900;36.982.900.001.021.300;12.437.417.000.001.000;24.777.349.999.567.300;7,19E+05;
40;77;0.3746680004041991;3.706.199.599.946.550;23.533.042.000.053.600;3.973.675.999.986.880;13.023.292.000.070.700;2.525.806.000.448.930;9,54E+05;
40;78;0.26103700020030374;3.827.381.300.015.980;24.824.611.999.974.800;4.826.690.999.834.680;1.337.587.599.937.250;25.271.639.997.299.600;5,93E+05;
40;79;0.3380899997864617;3.948.196.700.002.880;23.777.022.999.638.500;37.127.989.999.135.000;12.446.812.000.234.700;252.186.099.987.739;5,87E+05;
40;80;0.2944249999927706;3.959.629.499.968.280;23.028.495.000.289.600;3.724.330.000.295.590;12.422.503.999.914.600;25.069.510.002.140.300;1,73E+07;
40;81;0.41495400000712834;3.647.968.000.041.140;23.716.382.999.737.100;4.134.335.000.344.430;12.523.579.999.651.700;25.225.370.000.043.700;2,34E+06;
40;82;0.43782099965028465;3.694.817.799.987.500;2.310.466.800.008.720;36.431.819.999.052.000;12.596.023.999.321.900;2.464.543.999.849.410;1,40E+07;
40;83;0.39429000025847927;3.995.308.599.951.380;22.947.798.999.666.700;36.663.070.004.578.900;12.524.003.000.180.500;2.441.165.000.163.890;8,16E+04;
40;84;0.42325899994466454;36.250.156.000.278.300;2.306.345.000.033.610;3.637.292.999.883.350;12.570.603.999.847.600;24.343.410.004.803.400;1,32E+06;
40;85;0.27685300028679194;3.683.327.399.994.590;22.922.045.000.086.600;368.006.200.005.766;12.365.544.999.738.600;24.350.690.000.574.100;2,35E+07;
40;86;0.37602400061587105;3.959.880.799.993.690;22.915.513.999.578.200;37.123.530.000.826.500;12.715.735.000.710.900;2.428.051.999.231.680;1,28E+07;
40;87;0.34885199966083746;373.624.160.001.782;23.014.332.999.991.800;48.535.180.003.455.000;17.336.944.999.442.400;39.235.399.999.597.500;6,79E+05;
40;88;0.347877999956836;4.139.996.399.953.810;24.720.677.999.539.400;37.502.770.001.083.200;12.529.992.000.054.300;25.307.930.000.053.600;9,51E+05;
40;89;0.38286000017251354;38.523.071.999.406.900;2.313.204.100.028.080;3.720.060.999.512.490;12.555.532.999.613.200;24.885.579.996.407.600;2,56E+05;
40;90;0.36018599985254696;3.885.518.900.005.990;2.333.952.800.017.860;36.944.100.002.074.200;1.257.753.100.071.560;2.529.016.000.153.200;1,20E+06;
40;91;0.3270110000812565;3.913.968.799.952.270;22.925.151.999.515.900;3.718.539.999.681.520;1.245.583.399.941.090;24.816.869.999.995.100;7,63E+05;
40;92;0.37712599987571593;379.778.050.000.823;23.037.531.999.761.900;37.109.289.996.806.100;1.249.818.199.994.470;2.440.215.999.740.750;7,73E+05;
40;93;0.43454899969219696;3.850.473.700.003.930;231.984.560.005.003;36.997.209.999.753.900;12.491.401.000.261.200;2.495.468.999.768.490;6,95E+05;
40;94;0.19918999987567076;4.011.323.400.027.320;23.021.840.999.717.800;3.712.034.000.272.970;12.383.027.000.396.300;243.966.600.010.026;2,02E+06;
40;95;0.3876350001519313;38.255.794.999.713.500;23.188.394.000.499.100;369.899.199.995.416;12.469.932.999.920.200;25.030.349.997.905.400;9,02E+05;
40;96;0.3085210000790539;3.844.694.899.999.010;22.945.746.000.004.800;37.073.759.995.109.800;1.244.220.500.029.760;25.216.510.002.792.300;1,35E+07;
40;97;0.42701199981820537;3.854.654.400.038.270;23.125.431.000.153.100;3.773.778.000.322.630;12.462.783.000.046.300;24.319.719.996.128.600;3,02E+07;
40;98;0.30112200056464644;3.685.052.499.986.340;23.050.951.999.721.200;37.280.400.001.691.300;12.449.808.999.917.800;24.893.830.004.657.500;9,91E+05;
40;99;0.3429280004638713;39.684.487.999.693.300;23.678.008.000.388.200;37.148.029.996.387.700;12.404.044.000.504.600;24.882.979.996.618.800;5,04E+06;
44;0;0.3607759999795235;3.770.069.100.028.190;24.164.991.000.361.600;37.286.650.003.807.100;12.482.942.999.668.000;2.530.873.000.068.820;1,13E+07;
44;1;0.34132099972339347;3.746.131.400.021.110;22.968.029.999.901.700;37.149.390.000.195.100;12.465.216.000.236.900;25.214.790.002.792.100;1,18E+07;
44;2;0.48233500001515495;38.933.292.999.900.000;2.294.871.200.047.050;3.716.817.999.702.470;12.435.156.999.345.000;2.490.265.000.233.190;1,98E+07;
44;3;0.33396399976481916;37.321.628.000.427.100;23.142.567.999.457.200;37.270.559.996.613.800;12.663.780.999.901.000;25.388.789.999.851.700;2,59E+07;
44;4;0.32395099970017327;3.989.347.700.007.780;2.282.301.600.007.480;3.720.164.999.322.150;12.546.049.999.400.500;24.399.760.004.598.600;6,73E+05;
44;5;0.4113490003874176;4.040.112.599.977.870;23.342.796.000.179.000;3.701.562.000.060.220;12.400.699.999.489.000;25.084.959.997.911.900;5,86E+06;
44;6;0.35207899964007083;3.653.668.200.058.740;23.258.786.000.042.100;37.355.499.998.739.100;12.509.174.000.115.300;2.622.408.000.206.630;6,25E+03;
44;7;0.3260430003138026;3.823.927.199.937.310;229.187.049.999.382;37.103.669.992.575.300;123.633.469.993.365;24.376.569.999.731.100;2,67E+07;
44;8;0.36570900010701735;3.779.424.499.953.160;2.280.280.600.007.240;4.037.601.000.163.700;12.482.546.999.308.300;25.278.360.008.087.400;1,07E+07;
44;9;0.34854599925893126;40.493.324.000.635.700;22.923.171.999.536.800;37.177.559.997.871.800;12.779.853.000.211.000;32.689.519.994.164.500;1,08E+07;
44;10;0.47233199984475505;37.797.862.999.468.600;2.349.605.400.013.380;4.011.497.999.272.250;12.445.771.999.409.700;24.406.069.996.985.000;1,95E+07;
44;11;0.4315129999667988;3.653.474.700.058.720;22.839.370.999.463.400;36.733.500.000.991.600;12.311.897.000.472.500;2.478.813.999.914.560;6,24E+05;
44;12;0.4227110002830159;3.759.424.300.005.770;23.106.159.000.235.400;374.262.299.919.792;12.538.080.000.012.900;24.393.480.007.347.500;7,96E+05;
44;13;0.44290299956628587;37.619.103.999.531.900;2.313.379.499.992.150;3.703.301.000.314.240;1.238.245.900.003.670;2.466.864.999.405.510;1,17E+07;
44;14;0.3413360000195098;3.993.688.199.989.260;23.766.135.999.721.800;3.694.119.999.636.310;12.430.867.000.148.200;2.498.716.000.445.710;3,27E+06;
44;15;0.35755400040216045;3.656.574.900.014.670;2.292.815.700.002.390;36.440.459.998.630.100;12.446.605.999.684.800;24.361.360.001.421.400;8,54E+05;
44;16;0.40802300009090686;3.978.213.299.978.960;2.303.300.399.944.410;37.082.630.005.897.900;12.506.813.000.072.700;24.416.310.006.927.200;1,29E+07;
44;17;0.34559000050649047;3.679.238.000.040.640;22.979.128.000.770.200;3.724.093.000.528.220;1.251.298.900.024.260;2.445.350.000.016.330;8,87E+05;
44;18;0.3364829999554786;36.457.727.999.732.000;22.837.461.000.563.000;36.962.509.993.827.500;12.424.584.999.280.300;251.342.299.998.214;3,10E+05;
44;19;0.4919140001220512;384.802.070.002.479;2.295.933.099.958.340;36.311.160.001.787.300;12.692.197.999.967.900;2.428.399.000.564.240;1,74E+07;
44;20;0.3383169996595825;3.763.769.699.980.910;2.298.123.999.935.340;36.930.460.000.803.500;12.390.527.999.741.600;25.013.610.002.133.600;6,24E+05;
44;21;0.3351579998707166;3.646.613.900.036.750;23.840.900.999.857.600;3.733.053.000.360.080;12.470.333.000.237.500;2.494.365.000.529.790;2,04E+06;
44;22;0.35425700025371043;3.936.286.399.948.580;22.881.150.000.102.900;40.148.529.997.168.200;1.251.911.600.047.600;24.371.350.000.365.000;8,40E+05;
44;23;0.38997599949652795;37.967.127.000.229.000;23.618.820.000.592.600;3.734.353.999.789.160;12.542.104.000.203.800;2.496.086.000.064.670;5,41E+07;
44;24;0.3733630001079291;3.880.052.499.971.490;22.992.598.999.735.400;37.142.869.996.387.100;12.467.374.000.152.600;24.376.020.001.000.100;8,87E+05;
44;25;0.33253900073759723;3.796.018.899.993.210;22.877.948.000.314.000;3.679.553.000.438.310;12.466.862.000.110.200;2.523.752.000.342.930;8,36E+05;
44;26;0.4370790002212743;3.752.323.600.019.730;23.017.620.000.246.000;37.213.739.997.241.600;12.457.940.999.411.200;24.472.969.998.896.500;5,90E+05;
44;27;0.35221899997850414;3.565.179.999.986.860;23.057.439.000.695.000;37.257.750.000.208.000;12.439.445.000.381.900;250.873.999.993.928;4,69E+06;
44;28;0.34583300021040486;3.661.076.500.065.970;2.288.134.200.080.090;3.707.035.999.468.640;12.469.550.999.412.600;25.315.029.997.727.800;1,69E+07;
44;29;0.38065799981268356;4.078.660.100.003.610;22.890.598.999.765.600;3.712.775.000.167.310;12.448.964.999.748.500;2.502.543.999.980.840;6,36E+06;
44;30;0.3044280001631705;37.206.273.000.265.300;23.026.871.000.183.700;36.941.070.002.285.400;12.507.951.999.396.000;2.548.524.000.303.580;7,85E+04;
44;31;0.2857130002666963;36.909.733.999.891.600;2.310.219.799.983.310;37.215.620.004.644.700;12.453.373.000.425.900;25.273.850.005.760.300;6,69E+05;
44;32;0.34779399993567495;3.776.086.000.016.220;24.590.244.000.137.300;38.146.819.997.564.300;12.463.897.999.623.400;2.517.597.000.405.650;1,74E+07;
44;33;0.44035999962943606;3.636.776.599.978.470;2.305.677.000.003.920;3.709.188.000.357.240;12.449.638.000.362.000;24.769.179.999.566.400;2,22E+07;
44;34;0.34055699961754726;3.881.163.799.997.010;23.340.872.000.517.200;3.717.047.999.998.610;12.480.897.000.386.900;24.401.509.999.734.100;5,70E+06;
44;35;0.3860500000882894;3.681.743.500.055.740;23.099.318.999.811.600;3.695.884.000.080.690;12.410.925.000.040.100;2.492.152.999.366.220;7,42E+05;
44;36;0.36535900017042877;3.894.040.100.021.810;23.604.281.999.723.700;37.470.770.002.983.000;12.513.773.999.671.600;2.517.431.000.342.180;6,59E+05;
44;37;0.37057600002299296;3.904.483.899.987.090;22.912.284.000.085.400;37.127.259.993.212.600;12.404.328.999.764.400;2.437.084.999.655.780;6,29E+05;
44;38;0.3700380002555903;3.963.569.799.998.360;23.426.543.000.823.500;3.751.410.999.939.250;12.539.801.000.457.300;2.490.568.999.746.750;6,50E+05;
44;39;0.37005099966336275;37.385.175.000.054.000;22.903.856.999.619.100;37.050.499.995.530.100;12.554.115.999.591.800;26.138.889.998.037.400;2,89E+07;
44;40;0.36538099993776996;38.285.620.999.886.300;23.121.414.999.877.700;3.715.932.999.512.000;12.445.859.999.388.600;2.509.762.000.045.150;7,72E+05;
44;41;0.3499710001051426;3.697.107.300.013.150;22.963.747.999.710.900;37.074.600.004.416.400;12.393.734.999.932.300;24.764.609.997.873.700;2,00E+06;
44;42;0.28794999980163993;37.782.065.000.101.200;22.988.693.000.115.700;37.878.299.999.647.400;12.441.584.000.043.800;2.448.053.000.080.100;1,05E+07;
44;43;0.4228120005791425;3.632.159.500.011.760;23.697.204.999.734.800;4.187.505.999.652.780;13.141.204.999.556.000;2.590.362.999.399.070;1,72E+07;
44;44;0.3557370000635274;370.606.950.000.365;2.307.896.499.951.310;3.690.847.000.143.540;12.448.101.000.700.200;24.345.669.999.092.900;1,11E+07;
44;45;0.24942999971244717;3.409.254.599.955.600;2.289.394.000.035.820;4.013.619.000.033.940;12.454.970.000.362.600;2.439.953.999.783.020;8,92E+05;
44;46;0.4225940001560957;3.611.947.199.988.200;2.326.891.099.983.180;37.138.940.006.116.100;12.450.895.000.256.400;24.955.589.997.261.900;6,85E+05;
44;47;0.3570320004655514;36.563.624.999.871.500;23.530.984.999.524.600;3.708.154.000.378.270;12.437.909.000.254.800;24.924.130.002.546.000;8,52E+05;
44;48;0.4694339995694463;37.108.253.999.576.800;22.949.238.999.899.500;3.634.630.999.840.730;12.450.680.000.256.300;24.372.320.003.749.300;1,43E+07;
44;49;0.409475000196835;38.097.818.000.096.500;23.080.222.999.851.600;37.034.770.002.719.500;12.403.336.000.716.000;25.061.970.000.024.300;2,87E+06;
44;50;0.37021200023446;38.061.086.000.197.900;23.354.507.000.476.500;376.105.000.032.112;1.262.303.899.966.350;24.890.830.000.003.900;2,14E+07;
44;51;0.3645169999799691;36.796.205.999.962.600;2.306.677.600.063.260;3.684.964.000.058.240;12.343.271.000.645.400;24.393.379.999.310.100;1,33E+07;
44;52;0.3523989998939214;37.360.401.999.649.100;2.287.858.399.995.450;36.781.359.995.075.000;123.978.410.001.655;2.476.923.999.893.180;1,33E+05;
44;53;0.32946600003924686;3.685.286.400.013.860;23.044.135.000.418.400;36.370.050.002.005.800;12.579.412.999.912.100;24.423.710.001.428.800;6,69E+05;
44;54;0.3912250003850204;3.657.812.599.976.750;23.616.129.999.936.600;4.023.520.000.373.530;14.831.673.000.117.000;30.263.700.000.432.400;2,45E+07;
44;55;0.2547410003899131;39.933.288.000.611.300;22.995.104.000.074.200;37.024.620.005.468.000;12.687.133.000.326.800;2.521.800.000.067.740;7,93E+05;
44;56;0.33514499955344945;3.651.035.200.073.230;2.339.440.800.005.830;3.712.828.000.061.560;12.629.650.999.770.000;25.677.300.000.097.600;3,55E+07;
44;57;0.3979359998993459;3.760.984.700.056.720;22.911.737.999.493.100;3.722.141.000.253.030;12.465.294.000.321.500;2.496.494.000.297.380;7,62E+05;
44;58;0.40408099994238;3.648.787.399.924.910;22.898.322.999.935.700;3.709.008.999.976.500;12.481.787.000.069.700;2.513.083.000.849.290;1,34E+06;
44;59;0.3908200005753315;40.711.473.000.556;24.534.701.999.982.600;368.789.399.999.514;12.411.407.999.934.400;24.822.589.994.073.400;7,01E+04;
44;60;0.3774540000449633;40.309.174.999.492.800;23.595.565.000.505.300;3.826.888.999.356.010;12.686.633.999.692.200;25.614.099.995.436.800;8,08E+05;
44;61;0.436291999903915;4.001.832.700.032.530;2.324.231.900.001.900;3.779.095.000.027.150;12.619.615.000.403.400;2.562.042.000.135.980;6,02E+05;
44;62;0.27985799988528015;37.144.734.999.856.100;22.945.515.999.708.700;3.717.978.999.702.600;12.425.738.000.274.500;2.499.985.999.747.870;1,46E+07;
44;63;0.4179640000074869;37.256.781.999.531.000;23.252.676.999.618.400;37.845.299.993.932.700;12.455.119.999.685.800;2.433.939.000.184.180;1,48E+07;
44;64;0.5079610000393586;3.619.304.699.986.960;23.118.944.999.623.600;371.624.499.985.046;12.476.281.000.090.200;25.705.930.002.004.600;2,02E+07;
44;65;0.3795869997702539;3.858.656.400.007.020;22.802.534.000.220.400;37.202.789.999.355.400;13.128.911.999.956.400;2.455.820.999.784.910;9,43E+04;
44;66;0.23524300013377797;3.690.518.399.980.640;22.750.092.999.558.500;37.163.670.003.792.500;1.252.754.199.958.870;2.459.256.000.292.950;7,13E+07;
44;67;0.2576569995653699;4.089.395.400.023.930;2.303.628.500.067.130;3.706.253.000.018.470;12.402.770.000.335.200;24.484.010.000.378.400;1,85E+07;
44;68;0.3294179996373714;377.569.960.000.983;23.205.996.999.422.400;37.047.579.999.125.400;1.245.320.999.987.590;24.968.360.003.185.800;6,74E+05;
44;69;0.48868700014281785;4.019.409.000.011.360;2.285.544.300.048.050;37.115.499.999.345.000;12.407.449.999.955.100;25.127.919.998.340.000;1,67E+06;
44;70;0.3366659993844223;3.978.357.199.957.820;22.935.182.000.765.000;37.034.970.000.604.500;12.400.151.999.827.300;2.481.888.999.682.260;1,91E+06;
44;71;0.44563800020114286;3.782.737.800.065.660;23.598.486.999.617.300;3.705.891.000.208.790;12.450.019.999.960.200;25.278.939.992.858.700;1,55E+06;
44;72;0.3470490000836435;3.774.060.500.018.090;23.463.338.000.510.700;37.182.320.002.102.600;1.245.342.200.036.240;2.507.895.000.235.290;1,84E+07;
44;73;0.3721269995367038;3.675.592.599.938.680;2.329.336.399.998.280;37.126.639.999.769.300;12.390.644.999.868.500;2.450.370.000.588.000;9,42E+05;
44;74;0.40695500047149835;3.710.749.899.983.050;2.309.497.399.983.220;3.721.514.000.062.590;12.464.897.999.961.900;24.966.020.000.647.400;1,18E+07;
44;75;0.3824929999609594;3.895.590.100.000.840;23.065.864.000.272.900;3.711.591.999.490.330;1.245.059.300.072.170;24.525.520.002.498.500;2,12E+07;
44;76;0.32703600027161883;3.800.516.100.000.090;2.298.714.500.011.550;3.711.080.999.892.140;12.578.543.000.017.800;25.469.419.997.534.700;2,62E+07;
44;77;0.27025000053981785;4.065.069.999.978.730;23.061.032.999.976.300;37.177.990.006.966.800;1.251.032.199.979.810;24.446.950.001.220.100;3,05E+07;
44;78;0.4406079997352208;3.689.118.900.001.630;23.432.195.000.168.500;3.717.646.000.040.980;12.446.912.999.621.400;2.516.292.000.109.380;1,24E+06;
44;79;0.34313000014662975;376.083.800.001.652;23.235.013.999.510.500;3.640.009.000.264.390;12.516.867.000.158.500;24.424.319.999.525.300;2,49E+07;
44;80;0.3268410000600852;3.661.875.699.981.460;23.342.226.000.750.000;3.729.785.999.894.370;12.440.227.999.832.100;2.437.344.999.634.660;1,46E+07;
44;81;0.39320399991993327;3.711.801.400.004.330;2.304.507.100.052.430;3.740.268.999.536.050;1.271.646.100.030.920;24.996.469.992.402.100;2,01E+06;
44;82;0.3853549997074879;388.532.610.004.404;23.620.985.999.514.200;37.126.009.992.789.400;12.436.876.000.720.000;25.043.850.000.656.600;2,87E+07;
44;83;0.29843599986634217;37.382.741.999.863.300;23.259.722.999.682.700;36.399.709.997.567.600;12.498.120.000.600.400;24.515.860.004.612.400;2,47E+05;
44;84;0.2811900003507617;3.741.242.699.925.350;23.318.673.000.176.200;37.399.579.996.417.700;12.531.305.000.266.000;24.737.499.998.082.000;1,14E+06;
44;85;0.39496400040661683;3.693.316.000.044.430;22.913.798.999.979.900;3.715.272.999.215.810;12.542.075.000.055.700;24.927.100.002.969.300;1,13E+07;
44;86;0.3564219996405882;3.750.098.000.000.430;23.082.661.000.444.200;3.718.157.000.548.670;12.452.269.999.812.400;24.357.029.997.190.600;1,02E+07;
44;87;0.3447779999987688;3.763.785.600.040.130;22.988.372.999.861.800;37.058.090.001.664.800;12.420.206.000.570.000;2.493.209.000.022.030;1,26E+07;
44;88;0.35320400002092356;4.039.084.800.024.280;2.305.143.300.054.620;36.548.419.993.778.200;12.595.424.999.744.800;2.435.785.000.670.870;4,02E+06;
44;89;0.36753099993802607;3.715.196.699.977.240;23.032.398.999.930.500;37.013.350.001.871.000;12.644.025.999.179.500;25.180.449.993.058.500;2,65E+05;
44;90;0.37060399972688174;4.032.757.499.953.730;23.063.431.000.082.300;370.184.999.974.299;12.418.420.999.892.900;25.117.049.999.607.800;6,32E+05;
44;91;0.3819430003204616;3.770.521.199.930.950;230.774.299.998.302;3.698.962.000.271.420;12.413.342.999.934.600;24.420.569.998.255.800;3,76E+06;
44;92;0.4154600001129438;365.620.749.998.925;22.965.204.000.684.000;36.844.269.998.255.100;12.430.718.999.894.400;24.331.810.000.148.800;2,18E+07;
44;93;0.41185999998560874;3.729.413.899.964.120;23.623.564.999.979.800;37.371.250.000.433.000;12.404.369.000.250.800;25.118.960.002.146.100;6,91E+05;
44;94;0.353092999830551;36.906.379.999.891.200;23.216.939.000.121.700;36.286.010.008.552.600;12.546.574.999.760.100;24.400.629.999.945.500;1,69E+07;
44;95;0.3257289999964996;36.632.149.999.604.700;23.213.000.000.396.200;37.096.730.002.303.900;12.788.685.000.487.000;25.055.400.001.292.500;1,04E+07;
44;96;0.2831570000125794;37.707.872.000.282.800;2.283.916.299.984.410;3.671.788.999.781.710;12.879.707.000.138.200;2.528.058.999.814.670;3,87E+06;
44;97;0.2798209998218226;37.429.865.000.376.500;23.240.853.999.595.800;37.294.989.997.462.800;12.474.834.999.920.800;24.897.759.994.928.400;8,21E+05;
44;98;0.3362730003573233;39.037.827.999.891.300;22.867.163.000.228.100;37.069.200.006.953.900;12.462.214.999.686.600;2.449.065.000.291.730;4,62E+06;
44;99;0.46928499978093896;39.731.706.999.191.300;23.832.085.000.321.900;3.777.668.000.111.580;12.525.269.999.969.100;25.626.400.001.783.600;1,96E+06;
48;0;0.40920599985838635;3.868.060.000.058.900;23.916.234.000.353.100;38.007.729.999.662.800;12.671.793.000.663.400;2.507.821.999.643.050;7,53E+05;
48;1;0.3647599996838835;38.466.287.999.654.000;2.316.388.500.003.080;3.708.589.999.405.370;12.424.382.000.062.900;25.396.310.002.179.200;5,41E+05;
48;2;0.3578199994080933;3.728.338.099.972.460;2.322.194.499.993.200;37.327.210.002.331.400;12.460.332.000.046.000;24.444.849.996.143.600;1,57E+07;
48;3;0.32450599974254146;3.903.278.799.953.110;2.337.794.400.045.820;3.794.775.000.642.400;12.619.318.999.895.700;2.500.812.000.107.540;8,15E+05;
48;4;0.3699809994941461;3.856.105.300.019.400;23.588.558.000.483.300;37.162.329.999.773.600;1.238.066.899.986.730;24.571.639.996.793.200;6,36E+05;
48;5;0.3111260002697236;36.601.841.000.447.100;2.299.674.400.001.090;37.266.389.999.786.000;12.602.619.000.062.900;25.189.369.998.770.400;1,87E+07;
48;6;0.35521199970389716;3.607.843.200.006.750;2.323.003.499.986.950;38.784.170.001.235.900;12.457.805.999.474.600;2.501.078.999.557.640;8,38E+05;
48;7;0.38393599970731884;3.572.576.499.936.980;23.041.528.999.783.600;3.679.614.000.247.960;12.414.687.999.807.900;24.455.530.001.432.600;3,47E+07;
48;8;0.3448689994911547;3.731.250.900.000.300;22.861.585.000.100.600;3.711.114.999.532.580;12.469.788.999.624.100;2.498.005.999.768.790;7,59E+04;
48;9;0.3461739997874247;3.712.666.499.995.970;23.051.478.000.525.000;369.385.100.020.736;12.422.525.000.147.200;2.441.142.999.487.050;2,26E+06;
48;10;0.3700500001286855;3.680.408.999.935.020;231.388.620.004.509;3.715.216.000.273.350;12.436.360.000.720.000;25.032.520.006.789.100;1,20E+07;
48;11;0.3651289998742868;3.838.342.400.013.060;22.856.077.999.676.900;36.899.209.999.319.200;12.425.707.000.147.600;2.438.548.000.100.120;8,80E+05;
48;12;0.32599499991192715;368.532.039.992.715;22.903.702.999.428.700;37.031.030.005.891.800;12.422.173.999.766.500;2.506.163.999.896.670;6,07E+05;
48;13;0.3944889995182166;3.672.131.100.029.210;2.297.332.199.941.590;3.707.706.000.568.570;12.370.109.000.585.200;24.968.019.997.686.400;6,66E+05;
48;14;0.36058499972568825;3.726.838.199.963.820;2.292.642.100.019.290;37.070.950.002.089.300;12.506.692.999.522.700;2.455.928.000.017.590;1,09E+07;
48;15;0.4013779998786049;3.720.405.599.960.940;24.148.589.999.640.500;37.993.769.992.681.300;12.535.258.000.752.900;25.155.150.005.957.600;4,57E+06;
48;16;0.3296959994258941;37.429.704.999.340.100;2.324.564.599.985.020;3.779.853.999.731.130;12.666.505.000.197.500;24.966.690.007.204.300;1,38E+07;
48;17;0.44264100051805144;3.798.193.900.001.930;23.035.338.999.761.700;36.960.999.996.153.900;12.656.406.999.667.500;25.276.850.001.318.900;1,06E+07;
48;18;0.27456400039227447;3.910.056.600.034.290;22.881.803.000.018.400;37.026.399.995.738.700;1.238.375.399.952.920;24.988.690.001.919.100;2,16E+06;
48;19;0.3952509996452136;36.837.736.000.052.200;2.337.007.200.003.420;36.437.380.003.917.400;12.531.216.999.377.600;2.445.414.000.249.000;1,31E+07;
48;20;0.3598280000005616;36.200.021.000.695.400;24.188.275.999.222.200;37.340.460.003.179.000;12.446.801.999.431.000;2.516.007.999.474.820;8,99E+05;
48;21;0.3437850000409526;37.095.485.999.998.300;2.482.599.199.993.270;4.333.966.000.558.570;1.293.694.499.963.740;2.516.061.000.278.560;1,46E+07;
48;22;0.3246529995521996;38.446.411.000.222.700;23.000.258.000.138.200;37.582.380.000.458.200;12.839.828.000.323.900;25.604.089.996.704.700;4,75E+06;
48;23;0.38802900053269695;3.886.546.800.003.990;229.672.080.004.093;3.704.373.999.426.020;12.454.757.000.341.400;24.418.630.000.582.100;2,73E+07;
48;24;0.251226000727911;3.679.673.700.025.880;2.312.020.899.989.870;37.039.809.994.894.300;12.452.427.000.425.800;25.207.210.001.099.100;1,62E+07;
48;25;0.31109300016396446;37.689.836.000.026.800;2.343.364.499.938.610;37.795.930.002.175.700;12.687.260.000.348.000;2.501.382.999.980.700;9,35E+05;
48;26;0.40449500011163764;3.708.317.499.967.960;236.633.949.998.577;4.168.123.999.988.890;12.699.107.000.116.700;25.279.709.998.358.100;1,56E+07;
48;27;0.3538859991749632;3.766.299.900.053.120;23.196.731.000.098.200;37.150.530.006.329.000;12.443.742.999.494.100;2.542.014.000.027.840;2,57E+06;
48;28;0.4303739997340017;3.799.378.300.027.450;23.083.349.999.978.900;36.615.489.998.439.400;12.575.118.000.313.500;2.443.661.000.143.030;9,04E+05;
48;29;0.3333710001243162;38.860.888.999.806.700;23.153.670.999.818.100;3.705.611.000.441.420;1.241.051.899.978.620;28.581.870.001.289.600;7,34E+05;
48;30;0.3917280000678147;35.930.527.000.346.000;23.510.265.000.368.200;3.713.558.000.526.970;12.470.237.000.343.300;25.160.129.998.766.900;1,51E+07;
48;31;0.39603400000487454;3.722.345.200.003.470;23.493.909.999.160.600;3.723.881.000.041.720;12.445.082.999.875.000;2.437.869.999.994.290;3,68E+07;
48;32;0.33059799989132443;3.740.241.800.005.600;2.301.709.200.037.290;3.726.762.000.042.070;12.471.168.000.047.300;2.527.756.000.745.280;1,01E+07;
48;33;0.37703700036217924;39.377.781.999.974.100;23.285.069.999.474.200;37.082.140.006.532.400;12.398.206.999.932.800;24.946.220.000.856.500;6,40E+04;
48;34;0.3259760005676071;3.716.208.500.009.080;2.293.458.100.029.960;37.013.700.002.717.000;12.455.569.999.474.300;2.443.948.999.825.800;6,07E+05;
48;35;0.3643000000010943;3.573.565.399.983.630;23.417.194.000.103.300;37.684.120.006.815.600;12.711.407.999.631.700;25.066.800.008.062.200;5,04E+06;
48;36;0.34457499987183837;3.829.856.500.033.200;23.374.651.000.267.400;3.697.859.000.567.400;12.416.827.000.379.200;2.442.062.000.227.450;6,56E+05;
48;37;0.49804800073616207;3.613.961.199.971.520;2.349.518.899.973.190;3.733.056.000.783.100;12.979.482.999.980.900;24.904.669.999.159.500;7,42E+05;
48;38;0.3341530000398052;40.346.876.000.512.500;22.960.267.000.598.800;36.604.580.000.130.200;12.546.831.999.316.000;24.413.090.004.600.200;1,93E+07;
48;39;0.267404000624083;414.371.899.996.695;23.754.365.999.593.500;3.722.933.999.597.440;12.966.395.000.148.600;24.727.170.002.734.000;7,13E+05;
48;40;0.349346999428235;3.894.569.299.973.220;22.945.758.999.412.600;3.684.962.000.079.390;12.719.966.000.076.900;2.531.337.000.618.800;1,28E+07;
48;41;0.43365900000935653;3.909.980.299.977.170;2.345.535.499.989.630;38.226.410.006.245.700;12.622.650.999.219.300;2.477.789.000.295.160;2,22E+06;
