NodeCount,PathLength,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.3499209997244179,38.13447799984715,23.805679000361124,3.6811529998885817,12.495111999669462,2.437550000649935,7.966391254927054e-10
36,1,0.26026900013675913,36.99786400011362,23.024674999760464,3.7420510006995755,12.415975999829243,2.4340270001630415,1.1467985966712455e-09
36,2,0.2580780001153471,36.34257599969715,22.856278999825008,3.7109750001036446,12.492716000451765,2.4288929998874664,7.649151007103122e-10
36,3,0.34619500002008863,39.258759999938775,24.247328999990714,4.1022119994522654,12.800227000298037,2.456633999827318,9.067510589425647e-10
36,4,0.32535699938307516,37.87203599949862,23.840548999942257,3.8045299997975235,12.930816000334744,2.5503260003461037,1.775919442694263e-09
36,5,0.3531120000843657,38.83788500024821,22.96509000007063,3.7180680001256405,12.43833100033953,2.436212000247906,7.223146943418941e-10
36,6,0.3649989994300995,38.20999900017341,22.84843399957026,3.730212999471405,12.457357000130287,2.4326190005012904,5.682685752455296e-10
36,7,0.4179320003458997,37.805351999850245,23.377593999612145,3.6800990001211176,12.453702999664529,2.4533329997211695,5.988711417568948e-10
36,8,0.38975700044829864,37.268073000632285,23.610808999364963,3.8090180005383445,12.490330999753496,2.4486219999744208,6.233203925480724e-10
36,9,0.30734400024812203,38.8124319997587,22.837239000182308,3.697500999805925,12.352966999969794,2.4318369996763067,1.6508580930067287e-09
36,10,0.34381899968138896,40.02898599992477,23.019178000140528,3.78911000007065,13.072337999801675,2.4561929994888487,6.102451399470411e-10
36,11,0.35518900040187873,37.91681199982122,22.965060000387894,3.708052000547468,12.445358999684686,2.5075129997276235,6.05435692846174e-10
36,12,0.3283850001025712,36.89219199986837,22.948188000555092,3.710761000547791,12.38685099997383,2.509719999579829,1.3441608371816435e-09
36,13,0.3460139996604994,38.9920819998224,22.800226000072144,3.682677999677253,12.267048000467184,2.431437000268488,9.839808795577652e-10
36,14,0.34734400014713174,38.68344199963758,22.85055900028965,3.6835930004599504,12.806929000362288,2.478105000591313,2.3821617048732482e-09
36,15,0.29392700071184663,38.38620599981368,22.775116000048,3.714055999807897,12.38176199967711,2.4866829999155016,6.34871357580912e-10
36,16,0.4906409994873684,38.53181000067707,23.159962000136147,3.7088270000822376,12.451640999643132,2.434586000163108,7.292671705203273e-10
36,17,0.4300479995436035,37.488304000362405,23.091819000001124,3.702101000271796,12.331292000453686,2.4688949997653253,2.0250577576513766e-09
36,18,0.3698209993672208,37.92228900056216,23.030485000163026,3.68531999993138,12.370736999400833,2.492861000064295,1.016295102723105e-09
36,19,0.32795399965834804,36.95713699926273,22.961988000133715,3.6957480006094556,12.504517999332165,2.514027999495738,7.985352313125946e-10
36,20,0.308364999909827,39.024622999932035,22.867597000185924,3.6622719999286346,12.361369000245759,2.437017000374908,1.0584992680887383e-09
36,21,0.39656300032220315,36.85019499971531,22.89165599995613,3.738549999980023,12.478227000428888,2.5203240002156235,1.7844928421860859e-09
36,22,0.33313099993392825,41.959991000112495,23.09471599983226,3.7169500001255074,12.470084999222308,2.5403359995834762,1.5242735963067408e-09
36,23,0.34184299966000253,38.582739000048605,23.377620999781357,3.7641299995812005,12.618626999937987,2.526313999624108,6.160211017085495e-09
36,24,0.32521100001758896,38.73411899985513,22.96514799945726,3.720169999724021,12.431810999260051,2.5172949999614502,6.23194659256485e-09
36,25,0.3827860000455985,36.25661099977151,22.83291499952611,3.7110229995960253,12.413800000103947,2.5022459994943347,7.072341786437638e-10
36,26,0.3530979993229266,38.37927899985516,22.65583699954732,3.7324650002119597,12.324088999775995,2.430857999570435,5.805188127978673e-10
36,27,0.3412949999983539,39.42921799989563,24.11840900003881,3.7098559996593394,12.610241999936989,2.4987530005091685,1.0846136495121623e-09
36,28,0.4028060002383427,37.32856799979345,23.18021900009626,3.7233739994917414,12.417533999723673,2.4373659998673247,5.976430831895596e-09
